id,name,headline,score,is_show_badge,score_badge,is_show_info,description,slug,pim_id,short_description,created_at,updated_at,created_by_id,updated_by_id
382,Từ 0-28 ngày tuổi,,0,FALSE,0,TRUE,,,424,,10:09.3,07:07.9,,
383,Từ 1 tháng tuổi trở lên,,0,FALSE,0,TRUE,,,403,,10:09.3,07:07.8,,
384,Từ 0 - 2 tuổi,,0,FALSE,0,TRUE,,,416,,10:09.3,07:09.7,,
385,Trên 14 tuổi,,0,FALSE,0,TRUE,,,429,,10:09.3,07:21.9,,
386,Dưới 88 tuổi,,0,FALSE,0,TRUE,,,418,,10:09.3,07:09.7,,
387,Trên 3 tháng tuổi,,0,FALSE,0,TRUE,,,431,,10:09.3,07:21.9,,
388,Dưới 40 tuổi,,0,FALSE,0,TRUE,,,426,,10:09.3,07:19.9,,
389,Trên 1 tháng tuổi,,0,FALSE,0,TRUE,,,427,,10:09.3,07:21.8,,
390,Trên 7 tuổi,,0,FALSE,0,TRUE,,,432,,10:09.3,07:21.9,,
391,Dưới 3 tuổi,,0,FALSE,0,TRUE,,,428,,10:09.3,07:21.9,,
392,Từ 0-3 tháng tuổi,,0,FALSE,0,FALSE,,,436,,10:09.3,10:09.3,,
393,Trên 30 tháng tuổi,,0,FALSE,0,TRUE,,,433,,10:09.3,07:21.9,,
394,Trên 25 tuổi,,5,FALSE,5,TRUE,,,435,,10:09.3,07:13.9,,
395,Trên 12 tuổi,,0,FALSE,0,TRUE,,,438,,10:09.3,07:24.7,,
396,Dưới 2 tuổi,,0,FALSE,0,TRUE,,,434,,10:09.3,07:19.9,,
397,Từ 1-5 tuổi,,0,FALSE,0,TRUE,,,437,,10:09.3,07:07.8,,
398,Trên 4 tuổi,,0,FALSE,0,TRUE,,,430,,10:09.3,07:21.9,,
399,Trên 18 tuổi,,0,FALSE,0,TRUE,,,440,,10:09.3,07:24.7,,
400,Trên 6 tuổi,,0,FALSE,0,TRUE,,,441,,10:09.3,07:24.7,,
401,Từ 4-10 tuổi,,0,FALSE,0,TRUE,,,442,,10:09.3,07:07.8,,
402,Từ 6-12 tháng tuổi,,0,FALSE,0,TRUE,,,444,,10:09.3,07:07.8,,
403,Từ 1-10 tuổi,,0,FALSE,0,TRUE,,,443,,10:09.3,07:07.9,,
404,Trên 9 tuổi,,0,FALSE,0,TRUE,,,445,,10:09.3,07:16.4,,
405,Trên 40 tuổi,,0,FALSE,0,TRUE,,,446,,10:09.3,07:18.4,,
406,Trên 16 tuổi,,0,FALSE,0,TRUE,,,439,,10:09.3,07:24.6,,
407,Dưới 5 tuổi,,0,FALSE,0,TRUE,,,449,,10:09.3,07:18.4,,
408,Dưới 15 tuổi,,0,FALSE,0,TRUE,,,450,,10:09.3,07:18.4,,
409,Dưới 6 tháng tuổi,,0,FALSE,0,TRUE,,,451,,10:09.3,07:18.4,,
410,Trên 1 tuổi,,0,FALSE,0,TRUE,,,452,,10:09.3,07:24.6,,
411,Trên 6 tháng tuổi,,0,FALSE,0,TRUE,,,453,,10:09.3,07:24.6,,
412,Trên 13 tuổi,,0,FALSE,0,TRUE,,,454,,10:09.3,07:24.6,,
413,Trên 2 tháng tuổi,,0,FALSE,0,TRUE,,,455,,10:09.3,07:24.6,,
414,Trên 11 tuổi,,0,FALSE,0,TRUE,,,448,,10:09.3,07:18.4,,
415,Trên 4 tháng tuổi,,0,FALSE,0,TRUE,,,447,,10:09.3,07:18.4,,
416,Trên 8 tuổi,,0,FALSE,0,TRUE,,,457,,10:09.3,07:24.6,,
417,Trên 2 tuổi,,0,FALSE,0,TRUE,,,459,,10:09.3,07:24.7,,
418,Dưới 6 tuổi,,0,FALSE,0,TRUE,,,458,,10:09.3,07:24.7,,
419,Trên 3 tuổi,,0,FALSE,0,TRUE,,,460,,10:09.3,07:24.7,,
420,Trên 60 tuổi,,0,FALSE,0,TRUE,,,461,,10:09.3,07:24.7,,
421,Trên 50 tuổi,,0,FALSE,0,TRUE,,,462,,10:09.3,07:24.7,,
422,Trên 15 tuổi,,0,FALSE,0,TRUE,,,463,,10:09.3,07:24.7,,
423,Dưới 65 tuổi,,0,FALSE,0,TRUE,,,456,,10:09.3,07:24.6,,
424,Trên 15 ngày tuổi,,0,FALSE,0,TRUE,,,467,,10:09.3,07:21.9,,
425,Dưới 14 tuổi,,0,FALSE,0,TRUE,,,466,,10:09.3,07:21.9,,
426,Trên 7 tháng,,0,FALSE,0,TRUE,,,469,,10:09.3,07:18.4,,
427,Trên 13 tháng tuổi,,0,FALSE,0,TRUE,,,468,,10:09.3,07:07.8,,
428,Trên 45 tuổi,,0,FALSE,0,TRUE,,,470,,10:09.3,07:18.4,,
429,Dưới 4 tuổi,,0,FALSE,0,TRUE,,,471,,10:09.3,07:19.9,,
430,Trên 35 tuổi,,0,FALSE,0,TRUE,,,472,,10:09.3,07:19.9,,
431,Từ 1-12 tuổi,,0,FALSE,0,TRUE,,,464,,10:09.3,07:24.7,,
432,Trên 5 tuổi,,0,FALSE,0,TRUE,,,465,,10:09.3,07:22.0,,
433,Trên 10 tuổi,,0,FALSE,0,TRUE,,,474,,10:09.3,07:22.0,,
434,Từ 1 - 3 tuổi,,0,FALSE,0,TRUE,,,10051,,10:09.3,07:07.8,,
435,Từ 3 - 6 tuổi,,0,FALSE,0,TRUE,,,10052,,10:09.3,07:06.4,,
436,Từ 2 tháng tuổi trở lên,,0,FALSE,0,TRUE,,,10053,,10:09.3,07:06.4,,
437,Từ 8 tuổi trở lên,,0,FALSE,0,TRUE,,,10055,,10:09.3,07:06.4,,
438,Từ 1 - 6 tuổi,,0,FALSE,0,TRUE,,,10054,,10:09.3,07:06.4,,
439,Từ 6 tháng - 5 tuổi,,0,FALSE,0,TRUE,,,10057,,10:09.3,07:06.4,,
440,Từ 2 - 15 tuổi,,0,FALSE,0,TRUE,,,10056,,10:09.3,07:06.4,,
441,Trên 22 tuổi,,0,FALSE,0,TRUE,,,473,,10:09.3,07:19.9,,
442,Từ 2 - 5 tuổi,,0,FALSE,0,TRUE,,,10060,,10:09.3,07:06.4,,
443,Từ 1 - 10 tuổi,,0,FALSE,0,TRUE,,,10244,,10:09.3,07:06.3,,
444,Từ 15 tuổi trở lên,,0,FALSE,0,TRUE,,,10059,,10:09.3,07:06.4,,
445,Nữ,,0,FALSE,0,TRUE,,,320,,10:09.3,07:44.9,,
446,Nam,,0,FALSE,0,TRUE,,,321,,10:09.3,07:44.9,,
447,Từ 6 - 14 tuổi,,0,FALSE,0,TRUE,,,10058,,10:09.3,07:06.4,,
448,UAE,,0,FALSE,0,FALSE,,,49,,10:09.3,25:02.2,,
449,Kenya,,0,FALSE,0,TRUE,,,46,,10:09.3,41:08.7,,
450,Argentina,,0,FALSE,0,FALSE,,,47,,10:09.3,47:21.5,,
451,Ba Lan,,0,FALSE,0,FALSE,,,48,,10:09.3,23:27.5,,
452,Thụy Điển,,0,FALSE,0,TRUE,,,56,,10:09.3,00:22.9,,
453,Belarus,,0,FALSE,0,FALSE,,,57,,10:09.3,43:46.0,,
454,Hungary,,0,FALSE,0,TRUE,,,58,,10:09.3,31:00.3,,
455,Áo,,0,FALSE,0,FALSE,,,50,,10:09.3,02:20.8,,
456,Burundi,,0,FALSE,0,FALSE,,,51,,10:09.3,00:41.6,,
457,Benin,,0,FALSE,0,FALSE,,,52,,10:09.3,17:25.7,,
458,Azerbaijan,,0,FALSE,0,FALSE,,,53,,10:09.3,40:16.0,,
459,Somali,,0,FALSE,0,TRUE,,,54,,10:09.3,52:48.6,,
460,Cộng hòa Dominica,,0,FALSE,0,TRUE,,,55,,10:09.3,24:09.7,,
461,Guinea,,0,FALSE,0,TRUE,,,60,,10:09.3,21:01.1,,
462,Rwanda,,0,FALSE,0,FALSE,,,61,,10:09.3,57:30.9,,
463,Bolivia,,0,FALSE,0,FALSE,,,62,,10:09.3,56:59.7,,
464,Cộng hòa Séc,,0,FALSE,0,FALSE,,,63,,10:09.3,18:44.6,,
465,Tunisia,,0,FALSE,0,TRUE,,,64,,10:09.3,42:18.3,,
466,Bồ Đào Nha,,0,FALSE,0,FALSE,,,65,,10:09.3,08:36.9,,
467,Nam Sudan,,0,FALSE,0,TRUE,,,66,,10:09.3,16:53.1,,
468,Haiti,,0,FALSE,0,TRUE,,,59,,10:09.3,22:49.6,,
469,Israel,,0,FALSE,0,TRUE,,,69,,10:09.3,36:36.9,,
470,Phần Lan,,0,FALSE,0,TRUE,,,70,,10:09.3,02:48.9,,
471,Kyrgyzstan,,0,FALSE,0,TRUE,,,71,,10:09.3,43:36.6,,
472,Slovakia,,0,FALSE,0,TRUE,,,72,,10:09.3,51:19.0,,
473,Đan Mạch,,0,FALSE,0,TRUE,,,73,,10:09.3,21:25.4,,
474,Nicaragua,,0,FALSE,0,TRUE,,,74,,10:09.3,16:21.4,,
475,Sierra Leone,,0,FALSE,0,TRUE,,,75,,10:09.3,50:23.3,,
476,Bỉ,,0,FALSE,0,FALSE,,,67,,10:09.3,45:31.0,,
477,Honduras,,0,FALSE,0,TRUE,,,68,,10:09.3,29:38.5,,
478,Lào,,0,FALSE,0,TRUE,,,77,,10:09.3,44:07.5,,
479,Paraguay,,0,FALSE,0,FALSE,,,78,,10:09.3,19:47.0,,
480,Jordan,,0,FALSE,0,TRUE,,,79,,10:09.3,39:29.8,,
481,Libya,,0,FALSE,0,TRUE,,,80,,10:09.3,08:28.8,,
482,Togo,,0,FALSE,0,TRUE,,,81,,10:09.3,39:36.1,,
483,Hồng Kông,,0,FALSE,0,TRUE,,,83,,10:09.4,30:06.6,,
484,Papua New Guinea,,0,FALSE,0,FALSE,,,82,,10:09.4,15:10.7,,
485,El Salvador,,0,FALSE,0,TRUE,,,76,,10:09.4,32:10.2,,
486,Bulgaria,,0,FALSE,0,FALSE,,,86,,10:09.4,59:06.4,,
487,Thụy Sĩ,,0,FALSE,0,TRUE,,,87,,10:09.4,02:01.2,,
488,Hy Lạp,,0,FALSE,0,TRUE,,,89,,10:09.4,15:19.0,,
489,Tajikistan,,0,FALSE,0,TRUE,,,84,,10:09.4,36:18.1,,
490,Cuba,,0,FALSE,0,FALSE,,,88,,10:09.4,17:37.3,,
491,Tchad,,0,FALSE,0,TRUE,,,90,,10:09.4,15:53.8,,
492,Serbia,,0,FALSE,0,TRUE,,,85,,10:09.4,49:30.8,,
493,Yemen,,0,FALSE,0,FALSE,,,94,,10:09.4,43:39.6,,
494,Ả Rập Saudi,,0,FALSE,0,FALSE,,,95,,10:09.4,56:44.8,,
495,Venezuela,,0,FALSE,0,FALSE,,,96,,10:09.4,40:21.8,,
496,Uzbekistan,,0,FALSE,0,FALSE,,,97,,10:09.4,37:10.9,,
497,Malaysia,,0,FALSE,0,TRUE,,,98,,10:09.4,51:07.7,,
498,Peru,,0,FALSE,0,FALSE,,,99,,10:09.4,22:55.9,,
499,Mozambique,,0,FALSE,0,TRUE,,,91,,10:09.4,05:38.0,,
500,Ghana,,0,FALSE,0,TRUE,,,93,,10:09.4,15:11.0,,
501,CHDCND Triều Tiên,,0,FALSE,0,TRUE,,,92,,10:09.4,41:44.0,,
502,Nepal,,0,FALSE,0,TRUE,,,100,,10:09.4,07:56.2,,
503,Syria,,0,FALSE,0,TRUE,,,110,,10:09.4,59:05.9,,
